id,sales
3004509,22.227459
3004508,22.227459
3004507,111.78548
3004530,865.9533
3004531,20.229214
3004532,20.229214
3004533,112.87764
3004557,22.227459
3004556,184.40936
3004555,22.227459
3004554,426.93387
3004553,80.18822
3004552,22.227459
3004551,22.227459
3004550,20.229214
3004549,148.35919
3004548,112.87764
3004547,112.87764
3004506,22.227459
3004546,443.70377
3004544,20.229214
3004543,379.61795
3004542,20.229214
3004541,20.229214
3004540,112.87764
3004539,20.229214
3004538,20.229214
3004537,20.229214
3004536,371.60724
3004535,20.229214
3004534,78.91604
3004545,20.229214
3004505,22.227459
3004504,22.227459
3004503,337.41415
3004474,258.7111
3004473,20.959673
3004472,20.959673
3004471,20.959673
3004470,221.07796
3004469,20.959673
3004468,78.90473
3004467,20.959673
3004466,20.959673
3004465,20.959673
3004464,549.72644
3004475,20.959673
3004463,20.959673
3004461,743.7621
3004460,438.05002
3004459,258.7111
3004458,20.959673
3004457,373.57364
3004456,20.959673
3004455,389.4274
3004454,78.90473
3004453,20.959673
3004452,20.959673
3005341,20.18284
3004462,497.38773
3004558,410.4179
3004476,706.7516
3004478,20.959673
3004502,22.227459
3004501,80.18822
3004500,22.227459
3004499,22.227459
3004498,22.227459
3004497,684.949
3004496,22.227459
3004495,80.18822
3004494,611.5985
3004493,378.71033
3004492,410.4179
3004477,365.64673
3004491,22.227459
3004489,22.227459
3004488,435.4107
3004487,22.227459
3004486,22.227459
3004485,22.227459
3004484,296.5859
3004483,20.959673
3004482,221.07796
3004481,20.959673
3004480,641.9831
3004479,78.90473
3004490,184.40936
3004559,337.41415
3004560,694.1176
3004561,80.18822
3004641,20.24467
3004640,20.24467
3004639,112.482315
3004638,20.24467
3004637,20.24467
3004636,20.24467
3004635,297.90427
3004634,20.24467
3004633,78.681015
3004632,20.24467
3004631,20.24467
3004642,363.63123
3004630,20.24467
3004628,20.24467
3004627,78.681015
3004626,681.9498
3004625,371.64197
3004624,451.80795
3004623,20.24467
3004622,260.2487
3004621,20.24467
3004620,427.71704
3004619,78.681015
3004618,20.24467
3004629,737.46564
3004617,20.24467
3004643,20.24467
3004645,387.6634
3004669,80.18822
3004668,369.8701
3004667,22.227459
3004666,22.227459
3004665,80.18822
3004664,22.227459
3004663,22.227459
3004662,833.2446
3004661,22.227459
3004660,80.18822
3004659,703.2865
3004644,20.24467
3004658,369.87006
3004656,22.227459
3004655,298.20023
3004654,22.227459
3004653,556.58575
3004652,22.227459
3004651,22.227459
3004650,22.227459
3004649,20.24467
3004648,20.24467
3004647,78.681015
3004646,20.24467
3004657,477.79474
3004671,22.227459
3004616,22.227459
3004614,80.18822
3004585,22.227459
3004584,22.227459
3004583,22.227459
3004582,221.73923
3004581,80.18822
3004580,22.227459
3004579,394.56415
3004578,22.227459
3004577,22.227459
3004576,337.41415
3004575,22.227459
3004586,22.227459
3004574,22.227459
3004572,80.18822
3004571,22.227459
3004570,22.227459
3004569,298.20023
3004568,22.227459
3004567,22.227459
3004566,22.227459
3004565,22.227459
3004564,22.227459
3004563,730.7931
3004562,22.227459
3004573,147.86713
3004615,111.78548
3004587,443.88757
3004589,221.73923
3004613,22.227459
3004612,298.20023
3004611,22.227459
3004610,22.227459
3004609,369.8701
3004608,22.227459
3004607,22.227459
3004606,111.78548
3004605,22.227459
3004604,22.227459
3004603,22.227459
3004588,22.227459
3004602,184.40936
3004600,80.18822
3004599,22.227459
3004598,22.227459
3004597,22.227459
3004596,675.78015
3004595,22.227459
3004594,80.188225
3004593,629.93616
3004592,298.20023
3004591,435.4107
3004590,22.227459
3004601,22.227459
3004895,20.229214
3004674,22.227459
3004897,112.87764
3005199,147.44424
3005198,20.26013
3005197,20.26013
3005196,363.66592
3005195,20.26013
3005194,112.08696
3005193,112.08696
3005192,20.26013
3005191,20.26013
3005190,627.4835
3005189,20.26013
3005188,546.3603
3005187,905.06287
3005186,469.3145
3005185,371.67664
3005184,20.26013
3005183,387.6981
3005182,20.26013
3005181,411.73026
3005180,78.4722
3005179,20.26013
3005178,20.26013
3005177,20.291044
3005200,259.90048
3005201,20.26013
3005202,747.76807
3005203,395.70883
3005227,79.81483
3005226,20.18284
3005225,20.18284
3005224,20.18284
3005223,714.7628
3005222,20.18284
3005221,79.81483
3005220,552.9955
3005219,371.6341
3005218,395.5353
3005217,20.18284
3005176,20.291044
3005216,371.6341
3005214,451.61044
3005213,20.18284
3005212,20.18284
3005211,20.18284
3005210,297.55606
3005209,20.26013
3005208,222.2449
3005207,20.26013
3005206,673.74664
3005205,20.26013
3005204,20.26013
3005215,20.18284
3005175,146.82837
3005174,78.3521
3005173,395.77826
3005144,20.291044
3005143,20.291044
3005142,20.291044
3005141,111.296265
3005140,411.79965
3005139,20.291044
3005138,20.291044
3005137,363.73532
3005136,20.291044
3005135,20.291044
3005134,111.296265
3005145,20.291044
3005133,20.291044
3005131,20.291044
3005130,334.90817
3005129,20.291044
3005128,111.296265
3005127,78.3521
3005126,20.291044
3005125,20.291044
3005124,823.8878
3005123,20.291044
3005122,78.3521
3005121,870.151
3005132,20.291044
3005228,20.18284
3005146,20.291044
3005148,495.76657
3005172,20.291044
3005171,20.291044
3005170,371.74606
3005169,20.291044
3005168,20.291044
3005167,221.5485
3005166,20.291044
3005165,20.291044
3005164,20.291044
3005163,296.85968
3005162,20.291044
3005147,78.3521
3005161,20.291044
3005159,20.291044
3005158,20.291044
3005157,851.64557
3005156,20.291044
3005155,78.3521
3005154,842.39325
3005153,452.96332
3005152,478.6453
3005151,20.291044
3005150,379.75677
3005149,20.291044
3005160,78.3521
3005229,299.2971
3005230,20.18284
3005231,20.18284
3005311,20.18284
3005310,20.18284
3005309,20.18284
3005308,20.18284
3005307,79.81483
3005306,20.18284
3005305,336.9527
3005304,20.18284
3005303,20.18284
3005302,186.61884
3005301,20.18284
3005312,20.18284
3005300,20.18284
3005298,20.18284
3005297,20.18284
3005296,20.18284
3005295,149.84743
3005294,20.18284
3005293,20.18284
3005292,20.18284
3005291,20.18284
3005290,20.18284
3005289,705.5101
3005288,20.18284
3005299,114.06369
3005287,79.81483
3005313,435.58896
3005315,371.6341
3004896,78.91604
3005338,419.56754
3005337,20.18284
3005336,20.18284
3005335,364.3084
3005334,20.18284
3005333,20.18284
3005332,79.81483
3005331,20.18284
3005330,20.18284
3005329,20.18284
3005314,20.18284
3005328,223.98593
3005326,20.18284
3005325,79.81483
3005324,20.18284
3005323,20.18284
3005322,770.2786
3005321,20.18284
3005320,79.81483
3005319,659.2471
3005318,387.5246
3005317,387.5246
3005316,20.18284
3005327,20.18284
3005120,444.40262
3005286,467.63193
3005284,411.55673
3005255,20.291044
3005254,78.3521
3005253,731.3611
3005252,411.79965
3005251,495.76657
3005250,20.291044
3005249,296.85968
3005248,20.291044
3005247,512.88794
3005246,20.291044
3005245,20.291044
3005256,731.3611
3005244,20.291044
3005242,20.18284
3005241,20.18284
3005240,20.18284
3005239,379.51382
3005238,20.18284
3005237,20.18284
3005236,299.2971
3005235,20.18284
3005234,20.18284
3005233,114.06369
3005232,20.18284
3005243,20.18284
3005285,149.84743
3005257,20.291044
3005259,78.3521
3005283,20.18284
3005282,223.98593
3005281,20.18284
3005280,443.5997
3005279,20.18284
3005278,20.18284
3005277,20.18284
3005276,78.3521
3005275,20.291044
3005274,78.3521
3005273,78.3521
3005258,20.291044
3005272,419.8104
3005270,20.291044
3005269,371.74606
3005268,20.291044
3005267,20.291044
3005266,146.82837
3005265,20.291044
3005264,20.291044
3005263,20.291044
3005262,371.74606
3005261,20.291044
3005260,20.291044
3005271,20.291044
3005119,478.6453
3005339,20.18284
3005117,371.74606
3004977,221.8967
3004976,20.275589
3004975,563.9435
3004974,20.275589
3004973,20.275589
3004972,363.70062
3004971,637.7856
3004970,20.275589
3004969,259.55228
3004968,78.38919
3004967,20.275589
3004978,20.275589
3004966,20.275589
3004964,20.275589
3004963,111.69162
3004962,20.275589
3004961,20.275589
3004960,20.275589
3004959,521.06335
3004958,20.275589
3004957,435.79715
3004956,739.5646
3004955,419.77573
3004954,259.55228
3004965,221.8967
3004953,20.275589
3004979,184.24112
3004981,20.76727
3005005,387.45517
3005004,703.41125
3005003,20.76727
3005002,262.49847
3005001,20.76727
3005000,20.76727
3004999,20.76727
3004998,151.30397
3004997,20.76727
3004996,187.93735
3004995,81.15446
3004980,20.76727
3004994,20.76727
3004992,577.9073
3004991,81.15446
3004990,517.9827
3004989,879.2117
3004988,467.56247
3004987,387.45517
3004986,20.76727
3004985,387.45517
3004984,20.76727
3004983,419.49814
3004982,20.76727
3004993,20.76727
3005006,20.76727
3004952,297.20786
3004950,363.70062
3004921,427.71704
3004920,20.24467
3004919,222.59311
3004918,20.24467
3004917,451.80795
3004916,20.24467
3004915,20.24467
3004914,20.24467
3004913,20.229214
3004912,20.229214
3004911,78.91604
3004922,379.65268
3004910,112.87764
3004908,112.87764
3004907,20.229214
3004906,335.90805
3004905,20.229214
3004904,20.229214
3004903,222.94131
3004902,20.229214
3004901,20.229214
3004900,20.229214
3004899,335.90805
3005118,20.291044
3004909,435.6931
3004951,20.275589
3004923,644.9394
3004925,20.24467
3004949,78.38919
3004948,20.275589
3004947,20.275589
3004946,20.24467
3004945,184.93753
3004944,78.681015
3004943,20.24467
3004942,371.64197
3004941,20.24467
3004940,20.24467
3004939,335.55984
3004924,78.681015
3004938,20.24467
3004936,147.86313
3004935,20.24467
3004934,20.24467
3004933,20.24467
3004932,260.2487
3004931,20.24467
3004930,78.681015
3004929,20.24467
3004928,20.24467
3004927,20.24467
3004926,802.2342
3004937,20.24467
3005007,20.76727
3004898,20.229214
3005009,20.76727
3005088,786.68506
3005087,459.55173
3005086,371.87656
3005085,20.76727
3005084,395.4659
3005083,20.76727
3005082,427.50882
3005081,81.15446
3005080,20.767265
3005079,20.767265
3005078,111.296265
3005077,20.291044
3005076,146.82837
3005075,20.291044
3005074,478.6453
3005073,20.291044
3005072,20.291044
3005071,363.73532
3005070,592.5717
3005069,20.291044
3005068,183.89293
3005067,20.291044
3005066,20.291044
3005090,20.76727
3005091,552.22534
3005092,20.76727
3005093,20.76727
3005008,621.73114
3005116,20.291044
3005115,504.3273
3005114,20.291044
3005113,20.291044
3005112,20.291044
3005111,262.49847
3005110,20.76727
3005109,151.30397
3005108,20.76727
3005107,603.93054
3005065,20.291044
3005106,20.76727
3005104,371.87656
3005103,694.1588
3005102,20.76727
3005101,262.49847
3005100,20.76727
3005099,20.76727
3005098,20.76727
3005097,262.49847
3005096,20.76727
3005095,115.60564
3005094,81.15446
3005105,20.76727
3005064,221.54851
3005089,500.86154
3005062,20.291044
3005034,20.76727
3005033,20.76727
3005032,20.76727
3005031,224.91716
3005030,20.76727
3005029,115.60564
3005028,20.76727
3005027,20.76727
3005026,20.76727
3005025,552.22534
3005023,500.86154
3005035,187.93735
3005022,768.1799
3005020,300.0798
3005019,20.76727
3005018,387.45517
3005017,20.76727
3005016,403.4766
3005015,115.60564
3005014,20.76727
3005013,20.76727
3005012,262.49847
3005011,20.76727
3005063,20.291044
3005021,435.51956
3005036,20.76727
3005024,20.76727
3005010,224.91716
3005037,630.63116
3005060,20.291044
3005059,20.291044
3005058,470.08466
3005057,20.291044
3005056,379.75677
3005055,547.13043
3005054,363.73532
3005053,334.90817
3005052,20.291044
3005051,379.75677
3005050,20.291044
3005061,20.291044
3005048,78.3521
3005049,379.75677
3005039,20.76727
3005040,20.76727
3005041,560.7859
3005042,20.76727
3005038,364.83627
3005044,20.76727
3005045,115.60564
3005046,20.291044
3005047,20.291044
3005043,81.15446
3007419,186.12274
3007427,364.57236
3007426,20.31277
3007425,403.51135
3007424,114.51878
3007423,20.31277
3007422,20.31277
3007428,20.31277
3007421,20.198296
3007420,20.198296
3007418,20.198296
3007412,20.198296
3007416,20.198296
3007415,20.198296
3007414,387.5593
3007413,20.198296
3007411,298.94888
3007410,20.198296
3007409,20.198296
3007408,20.198296
3007407,298.94888
3007406,20.198296
3007429,371.7553
3007417,79.515236
3007430,427.54355
3007456,20.291044
3007432,20.31277
3007405,20.198296
3007455,20.291044
3007454,20.312773
3007453,20.31277
3007452,187.1149
3007451,20.31277
3007450,20.31277
3007449,20.31277
3007448,20.31277
3007447,387.4899
3007446,20.31277
3007431,371.7553
3007445,20.31277
3007443,80.24843
3007442,20.31277
3007441,20.31277
3007440,224.3341
3007439,20.31277
3007438,114.51878
3007437,20.31277
3007436,20.31277
3007435,20.31277
3007434,569.7316
3007433,20.31277
3007444,261.98972
3007404,113.668335
3007350,20.275589
3007402,20.198296
3007373,20.18284
3007372,114.06369
3007371,20.18284
3007370,20.18284
3007369,20.18284
3007368,761.0261
3007367,387.5246
3007366,79.81483
3007365,261.6415
3007364,379.51382
3007363,467.63193
3007374,336.9527
3007362,79.81483
3007360,20.18284
3007359,493.0709
3007358,79.81483
3007357,20.18284
3007356,20.18284
3007355,20.275589
3007354,20.275589
3007353,259.55228
3007352,20.275589
3007351,20.275589
3007568,21.593563
3007361,364.3084
3007403,20.198296
3007375,20.18284
3007377,20.18284
3007401,596.6271
3007400,20.198296
3007399,20.198296
3007398,364.04453
3007397,435.62363
3007396,387.5593
3007395,20.198296
3007394,379.54855
3007393,20.198296
3007392,419.60223
3007391,79.51523
3007376,20.18284
3007390,20.198296
3007388,114.06369
3007387,20.18284
3007386,79.81483
3007385,20.18284
3007384,79.81483
3007383,20.18284
3007382,20.18284
3007381,364.3084
3007380,20.18284
3007379,20.18284
3007378,149.84743
3007389,20.198296
3007457,78.3521
3007512,20.213757
3007459,20.291044
3007540,363.77005
3007539,296.51144
3007538,20.306503
3007537,146.53073
3007536,78.315
3007535,20.306503
3007534,20.306503
3007533,649.13684
3007532,20.306503
3007531,20.306503
3007530,371.78076
3007541,20.306503
3007529,461.90906
3007527,20.306503
3007526,387.80222
3007525,20.306503
3007524,436.2271
3007523,110.90091
3007522,20.306503
3007521,20.306503
3007520,20.213757
3007519,395.60477
3007518,223.28952
3007517,20.213757
3007528,371.78076
3007516,20.213757
3007542,221.20029
3007544,20.306503
3007349,20.275589
3007567,21.593563
3007566,635.522
3007565,21.593563
3007564,21.593563
3007563,376.142
3007562,474.876
3007561,399.92264
3007560,21.593563
3007559,391.99576
3007558,21.593563
3007543,335.03647
3007557,424.01514
3007555,21.593563
3007554,21.593563
3007553,20.306503
3007552,387.80222
3007551,296.51144
3007550,20.306503
3007549,20.306503
3007548,78.315
3007547,20.306503
3007546,395.8129
3007545,78.315
3007556,111.31883
3007458,487.206
3007515,20.213757
3007513,427.64764
3007483,20.291044
3007482,20.291044
3007481,20.291044
3007480,371.74606
3007479,20.291044
3007478,20.291044
3007477,183.89293
3007476,20.291044
3007475,20.291044
3007474,20.291044
3007473,334.90817
3007484,20.291044
3007472,20.291044
3007470,78.3521
3007469,20.291044
3007468,20.291044
3007467,823.8878
3007466,411.79965
3007465,78.3521
3007464,296.85968
3007463,452.96332
3007462,487.2059
3007461,20.291044
3007460,363.73532
3007471,78.3521
3007514,20.213757
3007485,20.291044
3007487,20.291044
3007511,20.213757
3007510,298.60068
3007509,260.94507
3007508,20.213757
3007507,403.61545
3007506,363.84766
3007505,20.213757
3007504,148.85529
3007503,79.21564
3007502,20.213757
3007501,20.213757
3007486,20.291044
3007500,606.0595
3007498,20.213757
3007497,371.5725
3007496,468.15924
3007495,403.61545
3007494,20.213757
3007493,387.594
3007492,20.213757
3007491,443.6691
3007490,79.21564
3007489,20.213757
3007488,20.213757
3007499,20.213757
3007348,379.72208
3007238,20.312773
3007346,20.275589
3007204,20.291044
3007203,851.64557
3007202,452.96332
3007201,78.3521
3007200,296.85968
3007199,427.82114
3007198,495.76657
3007197,20.291044
3007196,387.76752
3007195,20.291044
3007194,521.4485
3007193,20.291044
3007192,20.291044
3007191,20.291044
3007190,79.81483
3007189,20.18284
3007188,20.18284
3007187,20.18284
3007186,20.18284
3007185,20.18284
3007184,20.18284
3007183,364.3084
3007182,20.18284
3007205,20.291044
3007206,78.3521
3007207,78.3521
3007208,20.291044
3007232,419.5328
3007231,387.4899
3007230,80.24843
3007229,379.47916
3007228,20.31277
3007227,395.5006
3007226,114.51878
3007225,20.31277
3007224,20.31277
3007223,20.291044
3007222,20.291044
3007181,20.18284
3007221,111.296265
3007219,20.291044
3007218,20.291044
3007217,20.291044
3007216,387.76752
3007215,20.291044
3007214,20.291044
3007213,183.89293
3007212,20.291044
3007211,20.291044
3007210,20.291044
3007209,296.85968
3007220,20.291044
3007180,223.98593
3007179,20.18284
3007178,20.18284
3007149,20.229214
3007148,20.229214
3007147,185.28574
3007146,20.229214
3007145,20.229214
3007144,20.229214
3007143,363.7264
3007142,20.229218
3007141,78.91604
3007140,78.91604
3007139,20.229214
3007150,371.60724
3007138,20.229214
3007136,379.61795
3007135,78.91604
3007134,222.94131
3007133,403.65015
3007132,502.78687
3007131,20.229214
3007130,379.61795
3007129,20.229214
3007128,519.9081
3007127,20.229214
3007570,147.34836
3007137,773.4268
3007233,364.57236
3007151,20.229214
3007153,20.229214
3007177,20.18284
3007176,299.2971
3007175,20.18284
3007174,20.18284
3007173,20.18284
3007172,20.18284
3007171,20.18284
3007170,687.0048
3007169,364.3084
3007168,79.81483
3007167,149.84743
3007152,20.229218
3007166,261.6415
3007164,20.18284
3007163,223.98593
3007162,20.18284
3007161,510.1923
3007160,20.18284
3007159,20.18284
3007158,20.18284
3007157,112.87764
3007156,20.229214
3007155,20.229214
3007154,20.229214
3007165,459.62115
3007234,20.31277
3007235,20.31277
3007236,595.56256
3007317,20.229214
3007316,20.229214
3007315,363.72638
3007314,20.229214
3007313,20.229214
3007312,222.94131
3007311,185.28574
3007310,20.229214
3007309,20.229214
3007308,371.60724
3007307,20.229214
3007318,20.229214
3007306,78.91604
3007304,20.229214
3007303,20.229218
3007302,791.93225
3007301,435.6931
3007300,78.91604
3007299,363.72638
3007298,477.10492
3007297,502.78687
3007296,20.229214
3007295,298.25247
3007294,20.229214
3007305,20.229214
3007293,537.02954
3007319,20.229214
3007321,222.94131
3007345,221.8967
3007344,20.275589
3007343,20.275589
3007342,20.275589
3007341,221.8967
3007340,20.275589
3007339,78.38919
3007338,78.38919
3007337,20.275589
3007336,20.275589
3007335,610.0277
3007320,78.91604
3007334,20.275589
3007332,363.70062
3007331,444.0176
3007330,387.73276
3007329,20.275589
3007328,297.20786
3007327,20.275589
3007326,403.7543
3007325,78.38919
3007324,20.275589
3007323,20.275589
3007322,148.35919
3007333,78.38919
3007347,20.275589
3007292,78.91604
3007290,20.229214
3007261,20.198296
3007260,435.62363
3007259,113.668335
3007258,20.198296
3007257,20.198296
3007256,20.31277
3007255,20.31277
3007254,261.98972
3007253,20.31277
3007252,20.31277
3007251,20.31277
3007262,371.5378
3007250,20.31277
3007248,20.31277
3007247,20.31277
3007246,299.6453
3007245,20.31277
3007244,20.31277
3007243,20.31277
3007242,364.57236
3007241,20.31277
3007240,80.24843
3007239,114.51878
3007237,20.312773
3007249,387.4899
3007291,20.229214
3007263,20.198296
3007265,427.61295
3007289,20.198296
3007288,20.198296
3007287,223.63773
3007286,20.198296
3007285,20.198296
3007284,20.198296
3007283,20.198296
3007282,395.56998
3007281,20.198296
3007280,20.198296
3007279,261.2933
3007264,387.5593
3007278,20.198296
3007276,20.198296
3007275,336.60446
3007274,20.198296
3007273,79.515236
3007272,113.668335
3007271,20.198296
3007270,20.198296
3007269,579.06244
3007268,20.198296
3007267,20.198296
3007266,364.04453
3007277,20.198296
3007571,21.593563
3007126,20.229218
3007573,391.99582
3007875,20.18284
3007874,20.18284
3007873,149.84743
3007872,20.18284
3007871,20.18284
3007870,20.18284
3007869,364.3084
3007868,20.18284
3007867,20.18284
3007866,20.18284
3007865,20.18284
3007864,20.18284
3007863,687.0048
3007862,336.9527
3007861,79.81483
3007860,261.6415
3007859,261.6415
3007858,451.61044
3007857,20.18284
3007856,299.2971
3007855,20.18284
3007854,501.6316
3007853,20.18284
3007876,336.9527
3007877,20.18284
3007878,20.18284
3007879,20.18284
3007903,20.959673
3007902,335.7998
3007901,20.959673
3007900,110.86546
3007899,78.90473
3007898,20.959673
3007897,20.959673
3007896,614.22516
3007895,20.959673
3007894,20.959673
3007893,365.64673
3007852,20.18284
3007892,471.95728
3007890,20.959673
3007889,365.64673
3007888,20.959673
3007887,413.20807
3007886,78.90473
3007885,20.959673
3007884,20.959673
3007883,79.81483
3007882,20.18284
3007881,20.18284
3007880,20.18284
3007891,389.4274
3007851,20.18284
3007850,20.959673
3007849,20.959673
3007820,78.90473
3007819,20.959673
3007818,20.959673
3007817,20.306503
3007816,20.306503
3007815,258.85587
3007814,20.306503
3007813,20.306503
3007812,20.306503
3007811,20.306503
3007810,387.80222
3007821,413.20807
3007809,20.306503
3007807,258.85587
3007806,20.306503
3007805,20.306503
3007804,20.306503
3007803,296.51144
3007802,20.306503
3007801,78.315
3007800,78.315
3007799,20.306503
3007798,20.306503
3007797,612.12634
3007808,20.306503
3007904,20.959673
3007822,20.959673
3007824,20.959673
3007848,110.86546
3007847,20.959673
3007846,20.959673
3007845,20.959673
3007844,20.959673
3007843,381.5005
3007842,20.959673
3007841,20.959673
3007840,335.7998
3007839,20.959673
3007838,20.959673
3007823,381.5005
3007837,20.959673
3007835,20.959673
3007834,110.86546
3007833,20.959673
3007832,20.959673
3007831,20.959673
3007830,540.86
3007829,20.959673
3007828,20.959673
3007827,365.64673
3007826,455.00366
3007825,365.64673
3007836,258.7111
3007905,183.44485
3007906,258.7111
3007907,20.959673
3007987,20.229214
3007986,511.34763
3007985,78.91604
3007984,20.229214
3007983,20.229214
3007982,20.26013
3007981,20.26013
3007980,259.90048
3007979,20.26013
3007978,20.26013
3007977,20.26013
3007988,335.90805
3007976,20.26013
3007974,20.26013
3007973,20.26013
3007972,335.21164
3007971,78.4722
3007970,20.26013
3007969,20.26013
3007968,335.21167
3007967,20.26013
3007966,147.44424
3007965,78.4722
3007964,20.26013
3007975,395.70883
3007963,20.26013
3007989,20.229214
3007991,451.71457
3008015,112.87764
3008014,260.5969
3008013,78.91604
3008012,20.229214
3008011,20.229214
3008010,20.229214
3008009,20.229214
3008008,379.61795
3008007,78.91604
3008006,20.229214
3008005,260.5969
3007990,494.22623
3008004,78.91604
3008002,20.229214
3008001,395.6394
3008000,20.229214
3007999,112.87764
3007998,78.91604
3007997,20.229214
3007996,20.229218
3007995,893.7114
3007994,403.65015
3007993,78.91604
3007992,371.60724
3008003,20.229214
3007796,20.306503
3007962,627.4835
3007960,20.26013
3007931,20.26013
3007930,20.26013
3007929,537.7997
3007928,20.26013
3007927,20.26013
3007926,371.67664
3007925,435.7625
3007924,379.68738
3007923,20.26013
3007922,379.68738
3007921,20.26013
3007932,78.4722
3007920,443.77325
3007918,20.26013
3007917,20.26013
3007916,20.959673
3007915,20.959673
3007914,183.44485
3007913,20.959673
3007912,20.959673
3007911,20.959673
3007910,20.959673
3007909,397.35428
3007908,20.959673
3007919,78.4722
3007961,20.26013
3007933,147.44424
3007935,222.2449
3007959,371.67664
3007958,469.3145
3007957,379.68738
3007956,20.26013
3007955,379.68738
3007954,20.26013
3007953,427.7518
3007952,78.4722
3007951,20.26013
3007950,20.26013
3007949,20.26013
3007934,20.26013
3007948,20.26013
3007946,20.26013
3007945,20.26013
3007944,78.4722
3007943,20.26013
3007942,335.21167
3007941,20.26013
3007940,20.26013
3007939,363.66592
3007938,78.4722
3007937,20.26013
3007936,20.26013
3007947,147.44424
3007572,368.18375
3007795,20.306503
3007793,461.9091
3007652,21.593569
3007651,391.99576
3007650,221.4086
3007649,21.593563
3007648,21.593563
3007647,111.31883
3007646,21.593563
3007645,391.99576
3007644,21.593563
3007643,21.593563
3007642,259.04172
3007641,183.8906
3007640,21.593563
3007639,384.06888
3007638,297.39304
3007637,21.593563
3007636,111.31883
3007635,21.593563
3007634,21.593563
3007633,21.593563
3007632,635.522
3007631,21.593563
3007630,21.593563
3007653,20.306503
3007654,20.306503
3007655,110.90091
3007656,453.34842
3007680,20.306503
3007679,20.306503
3007678,403.82364
3007677,20.306503
3007676,20.306503
3007675,258.85587
3007674,146.53073
3007673,20.306503
3007672,110.90091
3007671,335.03647
3007670,20.306503
3007629,368.18375
3007669,78.315
3007667,20.306503
3007666,20.306503
3007665,639.8843
3007664,20.306503
3007663,20.306503
3007662,363.77005
3007661,470.46967
3007660,379.79147
3007659,20.306503
3007658,379.79147
3007657,20.306503
3007668,78.315
3007628,466.3993
3007627,376.142
3007626,21.593563
3007597,21.593563
3007596,368.18375
3007595,474.876
3007594,407.84952
3007593,21.593563
3007592,391.99576
3007591,21.593563
3007590,415.77646
3007589,111.31883
3007588,21.593569
3007587,21.593563
3007598,21.593563
3007586,21.593563
3007584,259.04172
3007583,21.593563
3007582,21.593563
3007581,111.31883
3007580,21.593563
3007579,407.84952
3007578,21.593563
3007577,21.593563
3007576,259.04172
3007575,147.34836
3007574,21.593563
3007585,399.92264
3007681,20.306503
3007599,653.85944
3007601,21.593563
3007625,391.99576
3007624,21.593563
3007623,440.96878
3007622,79.54648
3007621,21.593563
3007620,21.593563
3007619,21.593563
3007618,391.99576
3007617,221.4086
3007616,21.593563
3007615,21.593563
3007600,21.593563
3007614,21.593569
3007612,399.92267
3007611,21.593563
3007610,21.593563
3007609,336.60696
3007608,259.04172
3007607,21.593563
3007606,424.01514
3007605,336.60696
3007604,21.593563
3007603,147.34836
3007602,111.31883
3007613,21.593563
3007682,20.306503
3007683,258.85587
3007684,371.78076
3007764,600.42694
3007763,23.68531
3007762,23.68531
3007761,391.77396
3007760,466.6786
3007759,373.24265
3007758,23.68531
3007757,407.62772
3007756,23.68531
3007755,449.72498
3007754,112.73912
3007765,23.68531
3007753,23.68531
3007751,21.593563
3007750,391.99576
3007749,259.04172
3007748,21.593569
3007747,21.593569
3007746,21.593563
3007745,21.593563
3007744,384.06888
3007743,21.593563
3007742,21.593563
3007741,368.18375
3007752,23.68531
3007740,21.593563
3007766,23.68531
3007768,112.73912
3007792,379.79147
3007791,20.306503
3007790,379.79147
3007789,20.306503
3007788,436.2271
3007787,110.90091
3007786,20.306503
3007785,20.306503
3007784,23.68531
3007783,23.68531
3007782,260.60062
3007767,81.47171
3007781,23.68531
3007779,81.47171
3007778,23.68531
3007777,399.70084
3007776,23.68531
3007775,23.68531
3007774,222.40048
3007773,23.68531
3007772,23.685312
3007771,23.685312
3007770,299.81454
3007769,23.68531
3007780,23.68531
3007794,363.77005
3007739,21.593563
3007737,221.4086
3007708,223.63773
3007707,20.198296
3007706,20.198296
3007705,20.198296
3007704,261.2933
3007703,20.198296
3007702,113.668335
3007701,79.515236
3007700,20.198296
3007699,20.198296
3007698,570.5019
3007709,20.198296
3007697,20.198296
3007695,336.60446
3007694,419.60226
3007693,379.54855
3007692,20.198296
3007691,364.04453
3007690,20.198296
3007689,435.62363
3007688,113.668335
3007687,20.198296
3007686,20.198296
3007685,20.306503
3007696,20.1983
3007738,297.39304
3007710,20.198296
3007712,20.198296
3007736,21.593563
3007735,111.31883
3007734,21.593563
3007733,21.593563
3007732,21.593563
3007731,608.0155
3007730,21.593563
3007729,21.593563
3007728,368.18375
3007727,440.96878
3007726,336.60696
3007711,395.56998
3007725,21.593563
3007723,21.593563
3007722,432.4919
3007721,111.31883
3007720,21.593563
3007719,21.593563
3007718,20.198296
3007717,20.198296
3007716,186.12274
3007715,20.198296
3007714,20.198296
3007713,20.198296
3007724,384.06888
3007125,20.229214
3007569,79.54648
3007123,20.18284
3006536,381.2787
3006535,22.865685
3006534,533.5093
3006533,112.25212
3006532,22.865683
3006531,22.865683
3006530,78.27791
3006529,258.50766
3006528,20.327566
3006527,20.327566
3006526,78.27791
3006525,20.327566
3006524,20.327566
3006523,379.82614
3006522,20.327566
3006521,20.327566
3006520,110.53195
3006519,146.37065
3006518,20.327566
